Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C)
2021-12-08 14:30:12,GET,STABLE/COOL,-24,0/1045,30.0/30.5,30.5
2021-12-08 14:30:15,GET,STABLE/COOL,-19,0/1048,30.0/30.5,30.5
2021-12-08 14:30:18,GET,STABLE/COOL,-20,0/1051,29.75/30.5,30.5
2021-12-08 14:30:21,GET,STABLE/COOL,-22,0/1054,29.75/30.5,30.5
2021-12-08 14:30:24,GET,STABLE/COOL,-25,0/1057,30.25/30.5,30.0
2021-12-08 14:30:27,GET,STABLE/COOL,-31,0/1060,29.75/30.5,30.5
2021-12-08 14:30:30,GET,STABLE/COOL,-26,0/1063,30.0/30.5,30.5
2021-12-08 14:30:33,GET,STABLE/COOL,-28,0/1066,29.75/30.5,30.0
2021-12-08 14:30:36,GET,STABLE/COOL,-29,0/1069,29.75/30.5,30.25
2021-12-08 14:30:39,GET,STABLE/COOL,-17,0/1072,29.75/30.5,29.75
2021-12-08 14:30:42,GET,STABLE/COOL,-31,0/1075,29.75/30.25,30.25
2021-12-08 14:30:45,GET,STABLE/COOL,-38,0/1078,29.75/30.5,30.0
2021-12-08 14:30:48,GET,STABLE/COOL,-33,0/1081,29.75/30.5,30.0
2021-12-08 14:30:51,GET,STABLE/COOL,-35,0/1084,30.0/30.5,30.25
2021-12-08 14:30:54,GET,STABLE/COOL,-37,0/1087,30.0/30.5,30.25
2021-12-08 14:30:57,GET,STABLE/COOL,-37,0/1090,29.75/30.5,30.0
2021-12-08 14:31:00,GET,STABLE/COOL,-37,0/1093,29.75/30.25,30.0
2021-12-08 14:31:03,GET,STABLE/COOL,-23,0/1096,29.5/30.25,29.75
2021-12-08 14:31:06,GET,STABLE/COOL,-36,0/1099,29.75/30.25,30.25
2021-12-08 14:31:09,GET,STABLE/COOL,-17,0/1102,29.5/30.25,29.5
2021-12-08 14:31:12,GET,STABLE/COOL,-36,0/1105,29.75/30.25,30.0
2021-12-08 14:31:15,GET,STABLE/COOL,-44,0/1108,29.75/30.5,30.5
2021-12-08 14:31:18,GET,STABLE/COOL,-25,0/1111,29.75/30.0,30.0
2021-12-08 14:31:21,GET,STABLE/COOL,-23,0/1114,29.5/30.0,30.25
2021-12-08 14:31:24,GET,STABLE/COOL,-35,0/1117,29.75/30.25,30.0
2021-12-08 14:31:28,GET,STABLE/COOL,-23,0/1120,29.5/30.25,30.0
2021-12-08 14:31:31,GET,STABLE/COOL,-15,0/1123,29.5/30.0,30.25
2021-12-08 14:31:34,GET,STABLE/COOL,-21,0/1126,29.75/30.0,30.0
2021-12-08 14:31:37,GET,STABLE/COOL,-34,0/1129,30.0/30.25,30.0
2021-12-08 14:31:40,GET,STABLE/COOL,-21,0/1132,29.75/30.0,29.5
2021-12-08 14:31:43,GET,STABLE/COOL,-20,0/1135,29.5/30.25,30.0
2021-12-08 14:31:46,GET,STABLE/COOL,-19,0/1138,29.25/30.25,30.25
2021-12-08 14:31:49,GET,STABLE/COOL,-12,0/1141,29.5/30.25,30.25
2021-12-08 14:31:52,GET,STABLE/COOL,-31,0/1144,30.0/30.25,30.25
2021-12-08 14:31:55,GET,STABLE/COOL,-33,0/1147,30.0/30.25,30.0
2021-12-08 14:31:58,GET,STABLE/COOL,-32,0/1150,29.5/30.25,30.0
2021-12-08 14:32:01,GET,STABLE/COOL,-13,0/1153,29.5/30.0,30.25
2021-12-08 14:32:04,GET,STABLE/COOL,-19,0/1156,29.75/30.25,30.25
2021-12-08 14:32:07,GET,STABLE/COOL,-18,0/1159,29.5/30.25,30.25
2021-12-08 14:32:10,GET,STABLE/COOL,-10,0/1162,29.5/30.0,30.0
2021-12-08 14:32:13,GET,STABLE/COOL,-27,0/1165,29.25/30.25,30.0
2021-12-08 14:32:16,GET,STABLE/COOL,-15,0/1168,29.75/30.0,30.0
2021-12-08 14:32:19,GET,STABLE/COOL,-15,0/1171,29.75/30.25,30.5
2021-12-08 14:32:22,GET,STABLE/COOL,-7,0/1174,29.5/30.0,30.0
2021-12-08 14:32:25,GET,STABLE/COOL,-13,0/1177,29.75/30.0,30.0
2021-12-08 14:32:28,GET,STABLE/COOL,-25,0/1180,29.75/30.25,30.25
2021-12-08 14:32:31,GET,STABLE/COOL,-11,0/1183,29.25/30.25,30.0
2021-12-08 14:32:34,GET,STABLE/COOL,-10,0/1186,29.75/30.25,30.0
2021-12-08 14:32:37,GET,STABLE/COOL,-23,0/1189,29.75/30.25,29.5
2021-12-08 14:32:40,GET,STABLE/COOL,-1,0/1192,29.25/30.0,30.0
2021-12-08 14:32:43,GET,STABLE/HEAT,1,0/1195,29.5/30.25,29.75
2021-12-08 14:32:46,GET,STABLE/HEAT,2,0/1198,29.5/30.0,30.0
2021-12-08 14:32:49,GET,STABLE/HEAT,2,0/1201,29.75/30.25,30.0
2021-12-08 14:32:52,GET,STABLE/HEAT,2,0/1205,29.75/30.25,30.0
2021-12-08 14:32:55,GET,STABLE/HEAT,2,0/1208,29.75/30.25,30.0
2021-12-08 14:32:58,GET,STABLE/COOL,-6,0/1211,30.0/30.25,30.5
2021-12-08 14:33:01,GET,STABLE/COOL,-7,0/1214,29.75/30.5,29.75
2021-12-08 14:33:04,GET,STABLE/HEAT,3,0/1217,29.75/30.0,30.25
2021-12-08 14:33:07,GET,STABLE/HEAT,1,0/1220,29.75/30.25,30.0
2021-12-08 14:33:10,GET,STABLE/COOL,-6,0/1223,29.75/30.25,30.0
2021-12-08 14:33:13,GET,STABLE/HEAT,2,0/1226,29.75/30.25,30.25
2021-12-08 14:33:16,GET,STABLE/COOL,-1,0/1229,29.25/30.25,30.25
2021-12-08 14:33:19,GET,STABLE/COOL,-7,0/1232,30.0/30.5,30.5
2021-12-08 14:33:22,GET,STABLE/COOL,-4,0/1235,29.75/30.5,30.25
2021-12-08 14:33:25,GET,STABLE/COOL,-10,0/1238,30.25/30.25,30.25
2021-12-08 14:33:28,GET,STABLE/COOL,-10,0/1241,29.75/30.25,29.75
2021-12-08 14:33:31,GET,STABLE/COOL,-11,0/1244,29.75/30.25,30.25
2021-12-08 14:33:34,GET,STABLE/COOL,-12,0/1247,29.75/30.25,30.25
2021-12-08 14:33:37,GET,STABLE/COOL,-14,0/1250,30.25/30.25,30.5
2021-12-08 14:33:40,GET,STABLE/COOL,-15,0/1253,29.75/30.5,30.25
2021-12-08 14:33:43,GET,STABLE/COOL,-17,0/1256,30.0/30.25,30.25
2021-12-08 14:33:46,GET,STABLE/COOL,-18,0/1259,30.0/30.25,30.25
2021-12-08 14:33:49,GET,STABLE/COOL,-20,0/1262,29.75/30.5,30.25
2021-12-08 14:33:52,GET,STABLE/COOL,-8,0/1265,29.75/30.25,30.25
2021-12-08 14:33:55,GET,STABLE/COOL,-2,0/1268,29.5/30.25,30.25
2021-12-08 14:33:58,GET,STABLE/COOL,-17,0/1271,29.25/30.25,29.5
2021-12-08 14:34:01,GET,STABLE/COOL,-20,0/1274,29.5/30.25,29.75
2021-12-08 14:34:04,GET,STABLE/COOL,-21,0/1277,29.75/30.25,30.25
2021-12-08 14:34:07,GET,STABLE/COOL,-20,0/1280,29.5/30.25,30.25
2021-12-08 14:34:10,GET,STABLE/COOL,-22,0/1283,30.0/30.25,30.0
2021-12-08 14:34:13,GET,STABLE/COOL,-23,0/1286,30.0/30.25,30.25
2021-12-08 14:34:16,GET,STABLE/COOL,-25,0/1289,29.75/30.25,30.0
2021-12-08 14:34:19,GET,STABLE/COOL,-25,0/1292,29.75/30.25,30.25
2021-12-08 14:34:22,GET,STABLE/COOL,-26,0/1295,29.75/30.25,30.25
2021-12-08 14:34:25,GET,STABLE/COOL,-27,0/1298,30.0/30.25,30.0
2021-12-08 14:34:28,GET,STABLE/COOL,-14,0/1301,29.5/30.25,30.25
2021-12-08 14:34:31,GET,STABLE/COOL,-14,0/1304,29.75/30.25,29.75
2021-12-08 14:34:34,GET,STABLE/COOL,-27,0/1307,29.75/30.25,30.0
2021-12-08 14:34:37,GET,STABLE/COOL,-27,0/1310,30.0/30.25,29.5
2021-12-08 14:34:40,GET,STABLE/COOL,-14,0/1313,29.5/30.0,30.25
2021-12-08 14:34:43,GET,STABLE/COOL,-22,0/1316,29.0/30.25,30.0
2021-12-08 14:34:46,GET,STABLE/COOL,-25,0/1319,29.5/30.25,30.25
2021-12-08 14:34:49,GET,STABLE/COOL,-27,0/1322,29.75/30.5,30.25
2021-12-08 14:34:52,GET,STABLE/COOL,-25,0/1325,29.25/30.25,30.25
2021-12-08 14:34:55,GET,STABLE/COOL,-25,0/1328,29.5/30.25,30.25
2021-12-08 14:34:58,GET,STABLE/COOL,-5,0/1331,29.5/30.25,29.75
2021-12-08 14:35:01,GET,STABLE/COOL,-12,0/1334,29.75/30.25,30.0
2021-12-08 14:35:04,GET,STABLE/COOL,-11,0/1337,29.75/30.0,30.0
2021-12-08 14:35:07,GET,STABLE/COOL,-10,0/1340,29.75/30.0,30.25
2021-12-08 14:35:10,GET,STABLE/COOL,-11,0/1343,29.75/30.25,30.0
2021-12-08 14:35:13,GET,STABLE/COOL,-11,0/1346,29.75/30.25,30.0
2021-12-08 14:35:16,GET,STABLE/COOL,-25,0/1349,29.75/30.5,30.25
2021-12-08 14:35:19,GET,STABLE/COOL,-26,0/1352,30.0/30.25,30.0
2021-12-08 14:35:22,GET,STABLE/COOL,-5,0/1355,29.5/30.25,30.0
2021-12-08 14:35:25,GET,STABLE/COOL,-11,0/1358,29.5/30.25,30.0
2021-12-08 14:35:28,GET,STABLE/COOL,-23,0/1361,29.5/30.25,30.25
2021-12-08 14:35:31,GET,STABLE/COOL,-9,0/1364,29.75/30.25,29.75
2021-12-08 14:35:34,GET,STABLE/COOL,-5,0/1367,29.25/30.25,29.25
2021-12-08 14:35:37,GET,STABLE/COOL,-20,0/1370,29.5/30.25,30.0
2021-12-08 14:35:40,GET,STABLE/HEAT,2,0/1373,29.25/30.0,29.75
2021-12-08 14:35:43,GET,STABLE/HEAT,3,0/1376,29.5/30.0,29.75
2021-12-08 14:35:46,GET,STABLE/HEAT,3,0/1379,29.5/30.25,30.25
2021-12-08 14:35:49,GET,STABLE/HEAT,3,0/1382,29.75/30.25,30.0
2021-12-08 14:35:52,GET,STABLE/HEAT,4,0/1385,29.75/30.25,30.25
2021-12-08 14:35:56,GET,STABLE/HEAT,3,0/1388,29.25/30.25,30.25
2021-12-08 14:35:59,GET,STABLE/COOL,-6,0/1391,30.0/30.5,30.0
2021-12-08 14:36:02,GET,STABLE/COOL,-2,0/1394,29.75/30.25,30.25
2021-12-08 14:36:05,GET,STABLE/COOL,-7,0/1397,29.75/30.25,30.0
2021-12-08 14:36:08,GET,STABLE/COOL,-8,0/1400,29.75/30.25,30.25
2021-12-08 14:36:11,GET,STABLE/COOL,-9,0/1403,30.0/30.25,29.75
2021-12-08 14:36:14,GET,STABLE/COOL,-1,0/1406,29.75/30.25,30.0
2021-12-08 14:36:17,GET,STABLE/COOL,-3,0/1409,29.75/30.25,30.25
2021-12-08 14:36:20,GET,STABLE/COOL,-3,0/1412,29.75/30.25,30.0
2021-12-08 14:36:23,GET,STABLE/COOL,-10,0/1415,30.0/30.25,30.25
2021-12-08 14:37:09,GET,STABLE/COOL,-22,0/1461,29.5/30.5,30.5
2021-12-08 14:37:12,GET,STABLE/COOL,-3,0/1464,29.5/30.25,29.75
2021-12-08 14:37:15,GET,STABLE/COOL,-4,0/1467,29.75/30.25,29.75
2021-12-08 14:43:44,SET '=OFFSET 4.00',IDLE/OFF,0,0/0,0.0/-1,30.5
2021-12-08 14:43:44,SET '+OFFSET -0.00',IDLE/OFF,0,0/0,-1/-1,30.5
2021-12-08 14:43:44,SET '-OFFSET 0.00',IDLE/OFF,0,0/0,-1/-1,30.5
2021-12-08 14:43:44,SET '30',CYCLE/IDLE,1,0/0,-1/-1,30.5
2021-12-08 14:43:47,GET,STABLE/COOL,-16,0/3,30.25/30.75,30.5
2021-12-08 14:43:50,GET,STABLE/COOL,-12,0/6,29.75/31.0,29.75
2021-12-08 14:43:53,GET,STABLE/COOL,-15,0/9,30.0/30.75,30.25
2021-12-08 14:43:55,SET '35',CYCLE/COOL,-23,0/0,-1/-1,30.0
2021-12-08 14:43:59,GET,CYCLE/HEAT,63,0/3,-1/-1,30.25
2021-12-08 14:44:02,GET,CYCLE/HEAT,78,0/6,-1/-1,30.5
2021-12-08 14:44:05,GET,CYCLE/HEAT,93,0/9,-1/-1,29.75
2021-12-08 14:44:08,GET,CYCLE/HEAT,105,0/12,-1/-1,30.75
2021-12-08 14:44:11,GET,CYCLE/HEAT,121,0/15,-1/-1,31.0
2021-12-08 14:44:14,GET,CYCLE/HEAT,127,0/18,-1/-1,31.25
2021-12-08 14:44:17,GET,CYCLE/HEAT,127,0/21,-1/-1,31.25
2021-12-08 14:44:20,GET,CYCLE/HEAT,127,0/24,-1/-1,31.0
2021-12-08 14:44:23,GET,CYCLE/HEAT,127,0/27,-1/-1,31.0
2021-12-08 14:44:26,GET,CYCLE/HEAT,127,0/30,-1/-1,31.5
2021-12-08 14:44:29,GET,CYCLE/HEAT,127,0/33,-1/-1,32.0
2021-12-08 14:44:32,GET,CYCLE/HEAT,127,0/36,-1/-1,31.75
2021-12-08 14:44:35,GET,CYCLE/HEAT,127,0/39,-1/-1,32.25
2021-12-08 14:44:38,GET,CYCLE/HEAT,127,0/42,-1/-1,32.5
2021-12-08 14:44:41,GET,CYCLE/HEAT,127,0/45,-1/-1,32.75
2021-12-08 14:44:44,GET,CYCLE/HEAT,127,0/48,-1/-1,32.75
2021-12-08 14:44:47,GET,CYCLE/HEAT,127,0/51,-1/-1,33.25
2021-12-08 14:44:50,GET,CYCLE/HEAT,127,0/54,-1/-1,33.0
2021-12-08 14:44:53,GET,CYCLE/HEAT,127,0/57,-1/-1,33.5
2021-12-08 14:44:56,GET,CYCLE/HEAT,127,0/60,-1/-1,33.25
2021-12-08 14:44:59,GET,CYCLE/HEAT,127,0/63,-1/-1,33.75
2021-12-08 14:45:02,GET,CYCLE/HEAT,127,0/66,-1/-1,34.0
2021-12-08 14:45:05,GET,CYCLE/HEAT,127,0/69,-1/-1,33.25
2021-12-08 14:45:08,GET,STABLE/HEAT,127,72/72,-1/-1,34.0
2021-12-08 14:45:11,GET,STABLE/HEAT,127,72/75,34.0/34.5,34.5
2021-12-08 14:45:14,GET,STABLE/HEAT,127,72/78,34.25/34.75,34.25
2021-12-08 14:45:17,GET,STABLE/HEAT,127,72/81,33.75/34.25,34.25
2021-12-08 14:45:20,GET,STABLE/HEAT,127,72/84,34.25/34.75,35.0
2021-12-08 14:45:23,GET,STABLE/HEAT,127,72/87,34.5/35.0,35.0
2021-12-08 14:45:26,GET,STABLE/HEAT,124,72/90,34.75/35.25,34.75
2021-12-08 14:45:29,GET,STABLE/HEAT,124,72/93,34.75/35.5,35.0
2021-12-08 14:45:32,GET,STABLE/HEAT,123,72/96,35.0/35.25,35.25
2021-12-08 14:45:35,GET,STABLE/HEAT,120,72/99,35.0/35.5,35.25
2021-12-08 14:45:38,GET,STABLE/HEAT,126,72/102,34.75/35.5,35.0
2021-12-08 14:45:41,GET,STABLE/HEAT,117,72/105,35.0/35.75,35.5
2021-12-08 14:45:44,GET,STABLE/HEAT,116,72/108,35.0/35.5,35.25
2021-12-08 14:45:47,GET,STABLE/HEAT,112,72/111,35.0/36.0,35.25
2021-12-08 14:45:50,GET,STABLE/HEAT,113,72/114,35.25/35.75,36.0
2021-12-08 14:45:53,GET,STABLE/HEAT,108,72/117,35.5/36.75,35.5
2021-12-08 14:45:56,GET,STABLE/HEAT,100,72/120,35.5/36.25,36.0
2021-12-08 14:45:59,GET,STABLE/HEAT,99,72/123,36.0/36.25,36.0
2021-12-08 14:46:02,GET,STABLE/HEAT,93,72/126,35.75/36.5,36.0
2021-12-08 14:46:05,GET,STABLE/HEAT,90,72/129,35.5/36.25,36.25
2021-12-08 14:46:08,GET,STABLE/HEAT,87,72/132,35.75/36.25,36.0
2021-12-08 14:46:11,GET,STABLE/HEAT,86,72/135,36.0/36.25,36.0
2021-12-08 14:46:14,GET,STABLE/HEAT,80,72/139,36.0/36.5,35.75
2021-12-08 14:46:17,GET,STABLE/HEAT,77,72/142,35.75/36.25,36.25
2021-12-08 14:46:20,GET,STABLE/HEAT,73,72/145,36.0/36.5,35.75
2021-12-08 14:46:23,GET,STABLE/HEAT,72,72/148,35.75/36.25,36.5
2021-12-08 14:46:26,GET,STABLE/HEAT,66,72/151,36.0/36.5,36.25
2021-12-08 14:46:29,GET,STABLE/HEAT,63,72/154,36.0/36.25,36.25
2021-12-08 14:46:32,GET,STABLE/HEAT,62,72/157,36.0/36.25,35.75
2021-12-08 14:46:35,GET,STABLE/HEAT,56,72/160,35.75/36.5,35.75
2021-12-08 14:46:38,GET,STABLE/HEAT,59,72/163,35.75/36.25,35.75
2021-12-08 14:46:41,GET,STABLE/HEAT,53,72/166,35.75/36.0,36.0
2021-12-08 14:46:44,GET,STABLE/HEAT,53,72/169,35.75/36.0,35.75
2021-12-08 14:46:47,GET,STABLE/HEAT,47,72/172,36.0/36.5,35.5
2021-12-08 14:46:50,GET,STABLE/HEAT,50,72/175,35.5/36.0,35.5
2021-12-08 14:46:53,GET,STABLE/HEAT,42,72/178,35.75/36.25,36.0
2021-12-08 14:46:56,GET,STABLE/HEAT,42,72/181,35.25/36.0,35.5
2021-12-08 14:46:59,GET,STABLE/HEAT,46,72/184,35.25/35.75,35.25
2021-12-08 14:47:02,GET,STABLE/HEAT,39,72/187,35.5/36.0,35.75
2021-12-08 14:47:05,GET,STABLE/HEAT,37,72/190,35.25/36.0,35.75
2021-12-08 14:47:08,GET,STABLE/HEAT,38,72/193,35.0/36.0,35.5
2021-12-08 14:47:11,GET,STABLE/HEAT,36,72/196,35.25/35.5,35.5
2021-12-08 14:47:14,GET,STABLE/HEAT,35,72/199,35.0/35.5,35.0
2021-12-08 14:47:17,GET,STABLE/HEAT,36,72/202,35.25/35.75,35.25
2021-12-08 14:47:20,GET,STABLE/HEAT,35,72/205,34.5/35.5,35.25
2021-12-08 14:47:23,GET,STABLE/HEAT,32,72/208,35.0/35.5,35.5
2021-12-08 14:47:26,GET,STABLE/HEAT,34,72/211,34.75/35.5,35.0
2021-12-08 14:47:29,GET,STABLE/HEAT,34,72/214,34.75/35.25,35.0
2021-12-08 14:47:32,GET,STABLE/HEAT,39,72/217,34.75/35.0,34.75
2021-12-08 14:47:35,GET,STABLE/HEAT,40,72/220,34.75/35.0,34.75
2021-12-08 14:47:38,GET,STABLE/HEAT,40,72/223,34.5/35.25,35.0
2021-12-08 14:47:41,GET,STABLE/HEAT,47,72/226,34.25/34.75,34.25
2021-12-08 14:47:44,GET,STABLE/HEAT,42,72/229,34.25/35.0,34.75
2021-12-08 14:47:47,GET,STABLE/HEAT,49,72/232,34.0/34.75,34.25
2021-12-08 14:47:50,GET,STABLE/HEAT,48,72/235,34.25/35.0,35.0
2021-12-08 14:47:53,GET,STABLE/HEAT,46,72/238,34.5/35.0,34.75
2021-12-08 14:47:56,GET,STABLE/HEAT,48,72/241,34.0/34.75,34.75
2021-12-08 14:47:59,GET,STABLE/HEAT,54,72/244,34.25/35.0,35.0
2021-12-08 14:48:02,GET,STABLE/HEAT,50,72/247,34.25/34.75,34.75
2021-12-08 14:48:05,GET,STABLE/HEAT,54,72/250,34.5/34.75,34.5
2021-12-08 14:48:08,GET,STABLE/HEAT,58,72/253,34.25/34.5,34.25
2021-12-08 14:48:11,GET,STABLE/HEAT,58,72/256,34.25/34.5,34.5
2021-12-08 14:48:14,GET,STABLE/HEAT,59,72/259,34.25/34.75,34.5
2021-12-08 14:48:17,GET,STABLE/HEAT,63,72/262,33.75/34.75,34.25
2021-12-08 14:48:20,GET,STABLE/HEAT,62,72/265,34.25/34.75,34.5
2021-12-08 14:48:23,GET,STABLE/HEAT,64,72/268,33.75/34.75,34.5
2021-12-08 14:48:26,GET,STABLE/HEAT,67,72/271,34.0/34.5,34.5
2021-12-08 14:48:30,GET,STABLE/HEAT,66,72/274,34.25/34.75,34.75
2021-12-08 14:48:33,GET,STABLE/HEAT,72,72/277,34.0/35.0,34.5
2021-12-08 14:48:36,GET,STABLE/HEAT,77,72/280,34.0/34.5,34.25
2021-12-08 14:48:39,GET,STABLE/HEAT,79,72/283,34.0/34.5,34.5
2021-12-08 14:48:42,GET,STABLE/HEAT,74,72/286,33.5/34.75,34.75
2021-12-08 14:48:45,GET,STABLE/HEAT,78,72/289,34.25/34.75,34.5
2021-12-08 14:48:48,GET,STABLE/HEAT,84,72/292,34.0/35.0,34.25
2021-12-08 14:48:51,GET,STABLE/HEAT,86,72/295,34.0/34.75,34.5
2021-12-08 14:48:54,GET,STABLE/HEAT,83,72/298,34.0/34.75,34.75
2021-12-08 14:48:57,GET,STABLE/HEAT,91,72/301,33.75/34.75,34.75
2021-12-08 14:49:00,GET,STABLE/HEAT,83,72/304,34.0/34.75,34.25
2021-12-08 14:49:03,GET,STABLE/HEAT,87,72/307,34.0/34.75,34.5
2021-12-08 14:49:06,GET,STABLE/HEAT,92,72/310,34.0/34.75,34.75
2021-12-08 14:49:09,GET,STABLE/HEAT,90,72/313,34.5/34.75,34.25
2021-12-08 14:49:12,GET,STABLE/HEAT,88,72/316,34.5/35.0,34.5
2021-12-08 14:49:15,GET,STABLE/HEAT,92,72/319,34.25/35.0,35.25
2021-12-08 14:49:18,GET,STABLE/HEAT,90,72/322,34.5/35.0,35.0
2021-12-08 14:49:21,GET,STABLE/HEAT,90,72/325,35.0/35.0,35.0
2021-12-08 14:49:24,GET,STABLE/HEAT,85,72/328,34.75/35.25,35.0
2021-12-08 14:49:27,GET,STABLE/HEAT,93,72/331,34.5/35.0,34.75
2021-12-08 14:49:30,GET,STABLE/HEAT,85,72/334,35.0/35.25,35.25
2021-12-08 14:49:33,GET,STABLE/HEAT,86,72/337,34.25/35.25,35.25
2021-12-08 14:49:36,GET,STABLE/HEAT,94,72/340,34.5/35.25,34.5
2021-12-08 14:49:39,GET,STABLE/HEAT,94,72/343,34.5/35.5,35.25
2021-12-08 14:49:42,GET,STABLE/HEAT,91,72/346,34.75/35.25,35.25
2021-12-08 14:49:45,GET,STABLE/HEAT,86,72/349,34.75/35.25,34.5
2021-12-08 14:49:48,GET,STABLE/HEAT,85,72/352,35.0/35.5,35.5
2021-12-08 14:49:51,GET,STABLE/HEAT,84,72/355,35.25/35.5,35.5
2021-12-08 14:49:54,GET,STABLE/HEAT,80,72/358,35.25/35.5,35.25
2021-12-08 14:49:57,GET,STABLE/HEAT,81,72/361,35.25/35.5,35.5
2021-12-08 14:50:00,GET,STABLE/HEAT,81,72/364,35.0/35.5,35.0
2021-12-08 14:50:03,GET,STABLE/HEAT,88,72/367,34.5/35.5,35.25
2021-12-08 14:50:06,GET,STABLE/HEAT,74,72/370,35.0/35.75,35.25
2021-12-08 14:50:09,GET,STABLE/HEAT,78,72/373,35.25/35.75,35.25
2021-12-08 14:50:12,GET,STABLE/HEAT,74,72/376,35.25/35.5,35.5
2021-12-08 14:50:15,GET,STABLE/HEAT,75,72/379,35.0/35.5,35.5
2021-12-08 14:50:18,GET,STABLE/HEAT,71,72/382,35.25/35.5,35.25
2021-12-08 14:50:21,GET,STABLE/HEAT,73,72/385,34.5/35.75,35.5
2021-12-08 14:50:24,GET,STABLE/HEAT,69,72/388,35.25/35.5,35.5
2021-12-08 14:50:27,GET,STABLE/HEAT,71,72/391,35.25/35.5,35.5
2021-12-08 14:50:30,GET,STABLE/HEAT,68,72/394,35.0/35.5,35.5
2021-12-08 14:50:33,GET,STABLE/HEAT,66,72/397,35.5/35.5,35.5
2021-12-08 14:50:36,GET,STABLE/HEAT,65,72/400,35.0/35.5,35.5
2021-12-08 14:50:39,GET,STABLE/HEAT,64,72/403,35.25/35.5,35.5
2021-12-08 14:50:42,GET,STABLE/HEAT,65,72/406,35.0/35.5,35.25
2021-12-08 14:50:45,GET,STABLE/HEAT,62,72/409,35.0/35.5,35.25
2021-12-08 14:50:48,GET,STABLE/HEAT,60,72/413,35.25/35.5,35.0
2021-12-08 14:50:51,GET,STABLE/HEAT,63,72/416,34.75/35.5,35.0
2021-12-08 14:50:54,GET,STABLE/HEAT,59,72/419,35.0/35.5,35.5
2021-12-08 14:50:57,GET,STABLE/HEAT,58,72/422,35.0/35.5,35.0
2021-12-08 14:51:00,GET,STABLE/HEAT,60,72/425,35.0/35.5,35.25
2021-12-08 14:51:03,GET,STABLE/HEAT,59,72/428,35.25/35.25,35.25
2021-12-08 14:51:06,GET,STABLE/HEAT,56,72/431,35.25/35.5,35.0
2021-12-08 14:51:09,GET,STABLE/HEAT,58,72/434,35.0/35.25,35.25
2021-12-08 14:51:12,GET,STABLE/HEAT,58,72/437,34.5/35.5,34.5
2021-12-08 14:51:15,GET,STABLE/HEAT,57,72/440,34.75/35.25,35.25
2021-12-08 14:51:18,GET,STABLE/HEAT,65,72/443,34.5/35.25,35.25
2021-12-08 14:51:21,GET,STABLE/HEAT,62,72/446,34.75/35.25,35.25
2021-12-08 14:51:24,GET,STABLE/HEAT,62,72/449,34.75/35.5,35.0
2021-12-08 14:51:27,GET,STABLE/HEAT,62,72/452,34.75/35.0,35.5
2021-12-08 14:51:30,GET,STABLE/HEAT,56,72/455,35.0/35.5,35.5
2021-12-08 14:51:33,GET,STABLE/HEAT,56,72/458,35.0/35.5,35.25
2021-12-08 14:51:36,GET,STABLE/HEAT,56,72/461,35.0/35.25,34.75
2021-12-08 14:51:39,GET,STABLE/HEAT,61,72/464,34.5/35.25,34.75
2021-12-08 14:51:42,GET,STABLE/HEAT,62,72/467,34.5/35.25,35.0
2021-12-08 14:51:45,GET,STABLE/HEAT,57,72/470,34.75/35.25,35.0
2021-12-08 14:51:48,GET,STABLE/HEAT,65,72/473,34.5/35.0,35.0
2021-12-08 14:51:51,GET,STABLE/HEAT,62,72/476,34.5/35.0,34.75
2021-12-08 14:51:54,GET,STABLE/HEAT,57,72/479,34.75/35.25,35.25
2021-12-08 14:51:57,GET,STABLE/HEAT,65,72/482,34.5/35.25,34.5
2021-12-08 14:52:00,GET,STABLE/HEAT,66,72/485,34.5/34.75,34.5
2021-12-08 14:52:03,GET,STABLE/HEAT,64,72/488,34.5/35.0,34.75
2021-12-08 14:52:06,GET,STABLE/HEAT,65,72/491,34.75/34.75,35.0
2021-12-08 14:52:09,GET,STABLE/HEAT,68,72/494,34.5/35.0,34.5
2021-12-08 14:52:12,GET,STABLE/HEAT,66,72/497,34.5/35.0,34.75
2021-12-08 14:52:15,GET,STABLE/HEAT,70,72/500,34.5/35.0,35.0
2021-12-08 14:52:18,GET,STABLE/HEAT,68,72/503,34.5/35.0,34.75
2021-12-08 14:52:21,GET,STABLE/HEAT,68,72/506,34.5/35.0,34.75
2021-12-08 14:52:24,GET,STABLE/HEAT,69,72/509,34.75/35.0,35.0
2021-12-08 14:52:27,GET,STABLE/HEAT,72,72/512,34.5/35.0,35.0
2021-12-08 14:52:30,GET,STABLE/HEAT,69,72/515,34.75/35.0,35.0
2021-12-08 14:52:33,GET,STABLE/HEAT,64,72/518,35.0/35.5,35.25
2021-12-08 14:52:36,GET,STABLE/HEAT,64,72/521,34.5/35.75,35.25
2021-12-08 14:52:39,GET,STABLE/HEAT,60,72/524,35.0/35.5,35.25
2021-12-08 14:52:42,GET,STABLE/HEAT,62,72/527,35.25/35.5,35.25
2021-12-08 14:52:45,GET,STABLE/HEAT,55,72/530,35.25/35.75,35.75
2021-12-08 14:52:48,GET,STABLE/HEAT,65,72/533,34.75/35.5,34.75
2021-12-08 14:52:51,GET,STABLE/HEAT,56,72/536,35.0/35.5,35.5
2021-12-08 14:52:54,GET,STABLE/HEAT,64,72/539,34.5/35.5,34.75
